9999 9999 Lord_Howe <identity>GPlates-4782ddd7-6494-4b2e-8a5a-20a25f755ed8</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -33.0000  159.0000 3
 -32.0000  159.0000 3
 -33.5000  159.8660 2
 -33.5000  158.1340 2
 -32.0000  159.0000 2
 -33.5000  159.8660 2
  99.0000   99.0000 3
9999 9999 Cook_Islands_Austral <identity>GPlates-94817cff-7aed-42ff-b01d-ab469fcb7724</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -30.0000 -140.0000 3
 -29.0000 -140.0000 3
 -30.5000 -139.1340 2
 -30.5000 -140.8660 2
 -29.0000 -140.0000 2
 -30.5000 -139.1340 2
  99.0000   99.0000 3
9999 9999 Easter <identity>GPlates-2d375d5f-2ffb-4098-966c-bd0374fae6f5</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -27.0000 -108.0000 3
 -26.0000 -108.0000 3
 -27.5000 -107.1340 2
 -27.5000 -108.8660 2
 -26.0000 -108.0000 2
 -27.5000 -107.1340 2
  99.0000   99.0000 3
9999 9999 Pitcairn <identity>GPlates-4ecf3df6-3c7f-41ca-84ad-9194b3e5076d</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -26.0000 -130.0000 3
 -25.0000 -130.0000 3
 -26.5000 -129.1340 2
 -26.5000 -130.8660 2
 -25.0000 -130.0000 2
 -26.5000 -129.1340 2
  99.0000   99.0000 3
9999 9999 San_Felix <identity>GPlates-a872b958-e6d5-4fc9-b04f-fe2dd9be7414</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -26.0000  -80.0000 3
 -25.0000  -80.0000 3
 -26.5000  -79.1340 2
 -26.5000  -80.8660 2
 -25.0000  -80.0000 2
 -26.5000  -79.1340 2
  99.0000   99.0000 3
9999 9999 Macdonald <identity>GPlates-1a3178fa-efa6-4bba-8492-f69592220e6e</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -22.0000 -158.0000 3
 -21.0000 -158.0000 3
 -22.5000 -157.1340 2
 -22.5000 -158.8660 2
 -21.0000 -158.0000 2
 -22.5000 -157.1340 2
  99.0000   99.0000 3
9999 9999 Reunion <identity>GPlates-18bfb983-ecbf-4cb8-b41d-764cef98a2bc</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -21.0000   56.0000 3
 -20.0000   56.0000 3
 -21.5000   56.8660 2
 -21.5000   55.1340 2
 -20.0000   56.0000 2
 -21.5000   56.8660 2
  99.0000   99.0000 3
9999 9999 Rodriguez <identity>GPlates-216c6ab3-9098-4dcf-b3e2-9fd7761cd4b5</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -20.0000   64.0000 3
 -19.0000   64.0000 3
 -20.5000   64.8660 2
 -20.5000   63.1340 2
 -19.0000   64.0000 2
 -20.5000   64.8660 2
  99.0000   99.0000 3
9999 9999 Tahiti_Society <identity>GPlates-be4a37bb-4e64-4913-af1c-6e13c3ff520f</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -18.0000 -148.0000 3
 -17.0000 -148.0000 3
 -18.5000 -147.1340 2
 -18.5000 -148.8660 2
 -17.0000 -148.0000 2
 -18.5000 -147.1340 2
  99.0000   99.0000 3
9999 9999 St_Helena <identity>GPlates-c0d27b21-21c5-4303-ab9a-cfd2d8d44df3</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -17.0000  -20.0000 3
 -16.0000  -20.0000 3
 -17.5000  -19.1340 2
 -17.5000  -20.8660 2
 -16.0000  -20.0000 2
 -17.5000  -19.1340 2
  99.0000   99.0000 3
9999 9999 Cocos_Keeling <identity>GPlates-851922e9-94b8-46d6-87c4-f146f450c16a</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -17.0000   95.0000 3
 -16.0000   95.0000 3
 -17.5000   95.8660 2
 -17.5000   94.1340 2
 -16.0000   95.0000 2
 -17.5000   95.8660 2
  99.0000   99.0000 3
9999 9999 Samoa <identity>GPlates-ca43b52a-05c5-4708-b143-76926b913d3d</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -15.0000 -168.0000 3
 -14.0000 -168.0000 3
 -15.5000 -167.1340 2
 -15.5000 -168.8660 2
 -14.0000 -168.0000 2
 -15.5000 -167.1340 2
  99.0000   99.0000 3
9999 9999 Comores <identity>GPlates-7f0d4391-e57d-48f8-87cb-6ed357539791</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -12.0000   43.0000 3
 -11.0000   43.0000 3
 -12.5000   43.8660 2
 -12.5000   42.1340 2
 -11.0000   43.0000 2
 -12.5000   43.8660 2
  99.0000   99.0000 3
9999 9999 Marqueses <identity>GPlates-e9efe2c1-352e-4bbf-b55c-45b7bad07094</identity>
   1  200.0 -999.0 UN   0   0   1     6
 -10.0000 -138.0000 3
  -9.0000 -138.0000 3
 -10.5000 -137.1340 2
 -10.5000 -138.8660 2
  -9.0000 -138.0000 2
 -10.5000 -137.1340 2
